Id;municipio_inmueble;estrato;direccion del inmueble;tipo inmueble;barrio;alcantarillado en el sector;acueducto en el sector;gas en el sector;energia en el sector;telefono en el sector;alcantarillado en el predio;acueducto en el predio;gas en el predio;energia en el predio;telefono en el predio;sardineles en las vias;andenes en las vias;topografia sector;transporte;demanda interes;paradero;alumbrado;arborizacion;alamedas;ciclo rutas;nivel de equipamiento comercial;area valorada;citofono;cocina;bicicletero;estudio;habitaciones;sala;porteria;piscina;cuarto del servicio;estar habitacion;tanque de agua;club house;garaje visitantes;vigilancia privada;vias pavimentadas;vigilancia 24 horas;administracion;antiguedad;sauna;comedor;baÒos;zona verde privada;balcon;terraza;patio interior;jardin;zona de ropas;numero total de garajes;numero total de depositos;longitud;latitud;valor total avaluo
8897;BOGOTA;2;CL 69 SUR # 95 - 37 TR 6 AP 322;APARTAMENTO;CIUDADELA EL RECREO II;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;45.55;NO;1;SI;0;3;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;8;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-741.997.679;4.632.067;91100000.0
8898;BOGOTA;4;CL 160 # 72 - 51 ET. 2 TO. 4 AP. 1203;APARTAMENTO;CERROS DE SUBA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;122.5;SI;1;SI;0;3;1;SI;SI;1;1;SI;NO;SI;SI;SI;SI;TIENE;5;SI;1;4;NO;1;0;0;0.0;1;1;1.0;-7.406.665;4.743.789;591250000.0
8899;BOGOTA;2;KR 22 # 58 - 26 SUR CS 120;CASA;RONDA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;46.89;NO;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;13;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.414.225.340.000.000;45.686.439.000.000.000;109722600.0
8900;MEDELLIN;3;CL 6 C SUR # 84 A - 35 APTO 1609 TORRE 3 - ETAPA 3;APARTAMENTO;LA HONDONADA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;41.71;NO;1;NO;0;2;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;6;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-7.560.781.290.000.000;6.205.139.599.999.990;121042420.0
8901;PASTO;3;CL 16 # 26 - 82 APARTAMENTO 302;APARTAMENTO;CENTRO;SI;SI;NO;SI;SI;SI;SI;NO;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;30.35;NO;1;NO;0;1;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;20;NO;1;1;NO;0;1;0;0.0;1;0;0.0;-772.811.723;12.155.938;73750500.0
8902;SINCELEJO;6;KR 50 # 27 - 285  APTO 701 GJ 10  ;APARTAMENTO;VENECIA ;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;107.12;SI;1;NO;0;3;1;SI;NO;1;0;SI;NO;SI;NO;SI;NO;NO TIENE;0;NO;1;3;NO;1;0;0;0.0;1;1;1.0;-7.537.276.340.000.000;9.305.455.699.999.990;283868000.0
8903;SANTA ROSA DE OSOS;3;CL 31 B # 32 B B - 15 APARTAMENTO 401;APARTAMENTO;BOSTON;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;48.5;SI;1;NO;0;2;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;1;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-75.463.952;66.516.068;85554000.0
8905;CALI;3;AV 2 B # 73 C N - 11;CASA;BRISAS DE LOS ALAMOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;89.52;0;2;0;0;3;2;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;24;NO;2;2;NO;1;0;0;0.0;2;0;0.0;-765.032.297;34.928.555;151979500.0
8906;SANTA MARTA;3;KR 27 # 34 A - 71 MZ Aë CS 11;CASA;LA CONCEPCION;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;125.0;0;2;0;1;5;2;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;31;0;2;3;NO;1;1;0;0.0;2;0;0.0;-741.841.107;1.121.751;170000000.0
8907;DUITAMA;4;KR 36 # 8 - 31 APTO 1002;APARTAMENTO;SAUSALITO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;SI;NO;BUENO;43.72;SI;1;NO;0;1;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-730.299.313;58.103.713;113672000.0
8908;BOGOTA;4;CL 94 # 72 A - 51 APTO 401 INT 21;APARTAMENTO;LAGARTOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;51.35;SI;1;SI;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;15;NO;1;2;NO;0;0;0;0.0;1;1;1.0;-740.856.334;46.986.870.000.000.000;237264500.0
8909;SAN JOSE DEL GUAVIARE;2;KR 20 A # 25 - 25;CASA;VILLA ANDREA;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO;NO TIENE;NO TIENE;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;45.0;0;0;0;0;3;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;10;0;1;2;NO;0;0;1;0.0;1;0;0.0;-7.263.643.359.999.990;25.565.041;64080000.0
8910;PARATEBUENO;2;MZ D LOTE NO. 13;CASA;SAN ANDRES 2;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;95.0;0;3;0;0;3;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;5;0;1;1;NO;0;0;1;0.0;0;0;0.0;-73.209.608;4.376.587.000.000.000;71605000.0
8911;BOGOTA;2;KR 85 # 52 - 05 SUR CASA 153;CASA;CHICALA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;59.5;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;12;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-741.774.368;4.623.558;138033480.0
8912;PALMIRA;3;KR 42 # 25 - 134 CASA 167;CASA;BOSQUES DE SANTA BARBARA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;SI;SI;BUENO;93.42;SI;1;NO;0;3;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;2;NO;1;3;SI;1;0;1;1.0;1;1;0.0;-7.631.055.909.999.990;35.247.537;141516000.0
8914;BOGOTA;3;KR 94 F # 135 A - 71 AP 201 BL 4;APARTAMENTO;VILLA ELISA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;55.27;NO;1;NO;0;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;33;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-740.888.285;4.735.595.200.000.000;143702000.0
8915;BOGOTA;3;KR 27 B # 73 - 40 AP 101;APARTAMENTO;ALCAZARES NORTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;28.55;SI;1;NO;0;1;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;25;NO;1;1;NO;0;0;0;1.0;1;0;0.0;-740.682.967;46.657.838;113343500.0
8916;BOGOTA;3;CL 6 D # 80 B - 89 TR 4 IN 1 AP 102;APARTAMENTO;PIO XII;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;55.55;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;22;NO;1;2;NO;0;0;1;0.0;0;1;1.0;-741.501.204;46.385.822.999.999.900;161095000.0
8917;MEDELLIN;3;KR 74 B # 97 - 131 2 PISO / INT 201;APARTAMENTO;CASTILLA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;32.4;NO;1;NO;1;2;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;24;NO;1;1;NO;1;0;1;0.0;1;0;0.0;-755.777.103;62.952.177;99680000.0
8918;MEDELLIN;4;CL 56 A # 81 - 33 INT 415 ;APARTAMENTO;FERRINI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;70.2;NO;1;NO;0;3;1;SI;SI;0;0;SI;SI;NO;SI;SI;SI;TIENE;29;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.559.664.959.999.990;6.270.807;182196000.0
8919;MONTENEGRO;2;CL 22, LT 6;CASA;LUIS CARLOS FLA≥REZ;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;111.56;0;2;0;0;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;3;0;1;2;NO;1;0;2;0.0;0;0;0.0;-757.528.138;4.562.661.299.999.990;117496000.0
8920;BOGOTA;4;CL 159 # 20 A - 23;CASA;VILLA MAGDALA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;289.0;0;1;0;0;4;1;0;0;0;1;0;0;0;NO;SI;NO;NO TIENE;41;0;1;2;NO;0;0;1;1.0;0;0;0.0;-7.404.584.090.000.000;4.739.083.900.000.000;653400000.0
8921;BOGOTA;4;KR 51 # 183 - 17 ET 1 IN 59 ;APARTAMENTO;MIRANDELA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;MUY BUENO;118.46;SI;1;NO;1;3;1;SI;NO;1;0;NO;NO;SI;SI;SI;SI;TIENE;24;NO;1;3;NO;0;1;0;0.0;1;1;1.0;-740.479.993;47.621.112;460395600.0
8922;NEIVA;5;CL 5 # 28 - 06 CONDOMINIO BELLA VISTA APTO 704 ;APARTAMENTO;LA GAITANA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;134.56;SI;1;NO;1;2;1;SI;SI;1;0;SI;NO;SI;SI;SI;SI;TIENE;7;SI;1;3;NO;1;0;0;0.0;1;1;1.0;-752.705.426;29.294.497;286859200.0
8923;BOGOTA;4;CL 167 # 73 - 45 IN 7 AP 504;APARTAMENTO;PORTALES DEL NORTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;74.5;SI;1;SI;1;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;10;NO;1;2;NO;0;0;0;0.0;1;2;1.0;-740.663.136;47.504.235;327800000.0
8925;BOGOTA;4;CL 145 A # 15 - 98 AP 802 ;APARTAMENTO;LOS CEDROS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;85.01;SI;1;SI;1;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;6;SI;1;3;NO;1;0;0;0.0;1;1;1.0;-740.429.303;47.273.556;425838000.0
8926;BOGOTA;4;KR 50 # 165 - 50 APTO 104 BLQ 2;APARTAMENTO;GRANADA NORTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;53.05;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;27;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-740.506.632;4.747.212;169845000.0
8927;BOGOTA;4;KR 67 # 67 A - 76 AP 403 GJ 9 Y 10;APARTAMENTO;JOSE JOAQUIN VARGAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;64.89;SI;1;NO;0;2;1;SI;NO;0;0;NO;NO;NO;NO;SI;NO;TIENE;6;NO;1;2;NO;0;0;0;0.0;1;2;1.0;-740.876.593;46.733.611;298560000.0
8928;PIEDECUESTA;2;CL 11 B # 1 C - 20 APARTAMENTO 1507 TORRE  2 PISO 15 URBANIZACIA≥N ZAFIRO CIUDADELA ALVARO JOSE COBOS P.H.;APARTAMENTO;BELLAVISTA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;47.75;NO;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-730.544.046;6.982.587.599.999.990;97185575.0
8929;MEDELLIN;5;KR 87 A # 32 A - 310 TORRE 2 APARTAMENTO 1606;APARTAMENTO;LA CASTELLANA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;SI;SI;BUENO;77.42;NO;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;16;SI;1;2;NO;1;0;0;0.0;1;1;1.0;-756.091.309;62.383.824;348664000.0
8931;BOGOTA;3;KR 112 F # 72 C - 03 TO 2 AP 402 PQ 72;APARTAMENTO;VILLAS DE ALCALA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;59.57;SI;0;SI;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;9;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.412.815.690.000.000;47.141.227;176647600.0
8932;BOGOTA;3;CL 132 B # 101 A - 55 PRIMER PISO;CASA;SUBA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;47.86;NO;1;NO;0;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;34;NO;1;1;NO;0;0;1;0.0;0;0;0.0;-74.096.787;4.735.378.400.000.000;130104240.0
8933;SABANALARGA;3;CL 6 A # 16 - 96 CASA 13 MANZANA 6;CASA;ALTOS DE GUADALUPE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;REGULAR MALO;87.12;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;0;NO;1;3;NO;0;0;1;0.0;1;0;0.0;-7.490.926;1.062.849;101930400.0
8934;MEDELLIN;6;CL 4 # 17 - 115 INT. 601, ED. 1;APARTAMENTO;LA CALERA, POBLADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;214.47;SI;1;NO;2;3;1;SI;SI;1;1;SI;NO;SI;SI;SI;SI;TIENE;14;SI;1;5;NO;2;0;0;0.0;1;2;0.0;-755.529.931;6.199.053.599.999.990;1078732500.0
8935;BOGOTA;3;CL 7 A BIS # 79 C - 23 AP 306;APARTAMENTO;CASTILLA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;46.0;SI;1;NO;0;2;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;35;NO;1;1;NO;0;0;0;0.0;1;1;0.0;-741.468.184;46.373.444;158220000.0
8936;BOGOTA;3;CL 19 SUR # 68 I - 45 IN 4 AP 401 GJ 47;APARTAMENTO;PROVIVIENDA ORIENTAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;64.08;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;31;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.412.959.609.999.990;4.614.621;201870800.0
8939;CALARCA;2;LOTE 3 MZ C URB M I R A D O R  GUADUALES;CASA;URB. MIRADOR  GUADUALES;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;DA©BIL;SI;SI;NO;NO;NO;REGULAR MALO;48.93;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;0;0;1;1;NO;0;0;1;0.0;1;0;0.0;-7.564.187;4.518.259;67344000.0
8940;SAN GIL;3;CL 3 D # 4 - 69 APTO 201 UN 5 ED. SALAZAR;APARTAMENTO;ALTOS DE GALLINERAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;111.62;SI;1;NO;0;4;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;7;NO;1;2;NO;0;0;1;0.0;0;0;0.0;-73.124.814;6.554.892;152296000.0
8941;BOGOTA;5;KR 13 A # 113 - 91 APTO 202;APARTAMENTO;MOLINOS NORTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;58.86;SI;1;NO;0;2;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;9;NO;1;2;NO;0;0;0;0.0;1;2;1.0;-740.405.845;46.953.879.999.999.900;415257300.0
8942;BARRANCABERMEJA;4;CL 58 # 17 - 69 APTO. 301 UNIDAD 2;APARTAMENTO;GALAN;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;92.44;SI;1;SI;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;27;NO;1;2;NO;2;0;0;0.0;1;1;0.0;-738.603.827;7.067.480.000.000.000;192899000.0
8943;BELLO;4;AV 26 # 52 - 200 CONJUNTO RESIDENCIAL MIXTO FLORIDA NORTEAMERICA P.H. PISO 4 - APTO 431, TR 1 ETAPA 4;APARTAMENTO;NAVARRA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;83.24;NO;1;NO;1;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;NO TIENE;1;NO;1;2;NO;0;1;0;0.0;1;2;1.0;-755.666.131;6.315.316.999.999.990;232600000.0
8944;SOACHA;2;KR 16 E # 36 - 95 CASA 132;CASA;SAN MATEO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;59.55;SI;1;NO;0;4;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;11;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-741.912.053;45.786.073;112647500.0
8945;CALI;5;AV. 6 CALLE 58 52 N 24 Y 5 B 75 APTO 604 TORRE 7 ETAPA VII;APARTAMENTO;AREA LIBRE PARQUE DEL AMOR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;74.68;SI;1;SI;1;3;1;SI;SI;0;0;SI;SI;SI;SI;SI;SI;TIENE;9;SI;1;2;NO;1;0;0;0.0;1;1;0.0;-7.652.229;34.898.730.000.000.000;253976000.0
8946;SOACHA;2;TV 4 B # 3 - 64 CASA 324;CASA;SOACHA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;52.92;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;10;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.422.684;45.751;79380000.0
8947;MEDELLIN;3;KR 21 # 47 - 75 ED. SAN ANTONIO P.H. - 1 PISO AP 0101;APARTAMENTO;MIRAFLORES-BUENOS AIRES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;FUERTE;SI;SI;SI;NO;NO;MUY BUENO;56.28;SI;1;NO;0;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;1;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-755.486.642;62.372.382;151956000.0
8948;BELLO;3;CL 35 # 56 - 26 APTO 201 TO 2;APARTAMENTO;OBRERO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;54.0;SI;1;NO;0;2;1;SI;SI;0;0;SI;NO;NO;SI;SI;SI;TIENE;5;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-7.556.152.890.000.000;63.220.795.999.999.900;126900000.0
8949;MEDELLIN;3;CL 105 # 74 - 52 PRIMER PISO / URB. PEDREGAL / APTO PRIMER PISO;APARTAMENTO;EL PEDREGAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;DA©BIL;SI;SI;SI;NO;NO;MUY BUENO;118.2;NO;1;NO;0;5;1;NO;NO;0;1;NO;NO;NO;NO;SI;NO;NO TIENE;57;NO;1;1;NO;0;0;1;0.0;1;0;0.0;-7.557.182.359.999.990;6.303.241.000.000.000;120564000.0
8950;BOGOTA;6;AK 7 # 88 - 62 APTO 706;APARTAMENTO;EL REFUGIO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;67.05;SI;1;SI;0;1;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;5;NO;1;2;NO;0;0;0;0.0;1;2;1.0;-740.447.282;46.692.933;670500000.0
8951;MEDELLIN;6;CL 5 SUR # 25 - 233 TORRE 1 APTO 1905;APARTAMENTO;LOS NARANJOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;57.31;SI;1;NO;0;1;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;1;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-755.620.642;6.193.433;363129000.0
8953;CARMEN DE VIBORAL;3;CL 32 # 33 - 24 APARTAMENTO 502;APARTAMENTO;PARQUE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;REGULAR;MEDIA;NO;SI;NO;NO;NO;BUENO;65.47;SI;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;0;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-7.533.721.209.999.990;60.837.181;168912600.0
8954;IBAGUE;4;LOTE N. 3 M/NA. N URBANIZACION ARKACENTRO LOS PARRALES SECTOR II.;CASA;ARKACENTRO LOS PARRALES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;MUY BUENO;166.4;0;1;0;1;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;30;0;1;3;NO;0;0;1;0.0;1;0;0.0;-752.006;44.395.050.000.000.000;397800000.0
8955;POPAYAN;3;CL 60 NORTE # 14 - 35 VIVIENDA 7 CONJUNTO VILLA SAN DANIEL;CASA;ARBOLEDA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;MUY BUENO;90.9;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;2;NO;1;3;NO;0;0;1;0.0;1;0;0.0;-765.753.283;24.904.313;131805000.0
8956;BOGOTA;3;DG 77 B # 116 B - 55 APTO 301 INT  5;APARTAMENTO;GRAN GRANADA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;58.13;SI;1;SI;1;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;10;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-741.285.582;47.222.132.000.000.000;174390000.0
8957;MONTENEGRO;2;EDIFICIO GUADUALES DEL CAFE BQ A, BQ B AP B-309 ;APARTAMENTO;VILLA MARLEN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;42.7;NO;1;NO;0;2;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;4;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-757.609.423;456.534;85400000.0
8958;BOGOTA;3;DG 84 A # 76 - 74 IN 2 AP 401;APARTAMENTO;PARA≠S GAITAN;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;70.0;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;24;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-740.930.626;47.062.383;190600000.0
8959;SINCELEJO;3;CL 11 B # 24 F - 99 MZNA C  LT 24 ;CASA;PALMA DE MALLORCA ;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;NO;SI;NO;NO;NO;BUENO;84.5;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;4;0;1;3;NO;1;1;1;0.0;1;0;0.0;-753.913.627;93.106.472;180827500.0
